group lg12
tig00000876_116198	115.186
tig00002293_25094	116.323
tig00000527_195758	116.323
tig00002267_3129	118.508
tig00002293_89566	118.508
tig00002293_89570	118.508
tig00001890_333439	132.612
tig00001890_333456	132.612
tig00002043_86067	134.065
tig00000389_113323	150.137
tig00001875_206821	151.026
tig00001875_220244	151.026
tig00001875_220256	151.026
tig00001875_220288	151.026
tig00001875_220290	151.026
tig00001875_206866	151.026
tig00001875_301623	151.920
tig00001875_385946	153.205
tig00001876_193867	155.643
tig00001880_20526	160.895
tig00001993_155319	200.161
tig00001993_155331	200.161
tig00001993_155388	200.161
tig00001993_155332	200.161
tig00001660_27076	222.690
tig00002136_68192	225.172
tig00001150_7662	226.784
tig00002089_220257	226.784
tig00002087_11424	227.862
tig00001059_5718	228.245
tig00000721_22629	228.819
tig00000687_141765	229.517
tig00000769_51020	229.517
tig00000170_150765	229.517
tig00000687_21017	229.517
tig00000687_21019	229.517
tig00000770_124320	229.517
tig00000789_27202	229.517
tig00001014_5421	229.517
tig00001022_27969	229.517
tig00001022_62287	229.517
tig00001240_80600	229.517
tig00001250_25947	229.517
tig00001250_26050	229.517
tig00001311_23406	229.517
tig00001559_8264	229.517
tig00001702_10144	229.517
tig00001702_10180	229.517
tig00001702_18425	229.517
tig00001971_42541	229.517
tig00001971_50485	229.517
tig00001971_56903	229.517
tig00001971_56904	229.517
tig00001972_267029	229.517
tig00002089_27929	229.517
tig00002136_146085	229.517
tig00002152_151342	229.517
tig00002211_94839	229.517
tig00002211_205808	229.517
tig00002278_10970	229.517
tig00002325_71053	229.517
tig00002439_51942	229.517
tig00002453_31475	229.517
tig00002543_25916	229.517
tig00000128_83890	229.517
tig00000128_83927	229.517
tig00000170_154795	229.517
tig00000170_154809	229.517
tig00000461_44843	229.517
tig00000461_47164	229.517
tig00000687_57541	229.517
tig00000687_57553	229.517
tig00000750_5703	229.517
tig00000769_51136	229.517
tig00000770_83261	229.517
tig00000906_83042	229.517
tig00000965_140910	229.517
tig00001240_50520	229.517
tig00001641_16273	229.517
tig00001641_16276	229.517
tig00001641_16292	229.517
tig00001660_26732	229.517
tig00001971_34313	229.517
tig00001971_51658	229.517
tig00002089_28914	229.517
tig00002152_13015	229.517
tig00002152_13042	229.517
tig00002152_130268	229.517
tig00002152_139601	229.517
tig00002152_141368	229.517
tig00002152_142720	229.517
tig00002152_151362	229.517
tig00002278_10290	229.517
tig00002278_10323	229.517
tig00002281_33531	229.517
tig00002325_26710	229.517
tig00002325_26717	229.517
tig00002325_70988	229.517
tig00002398_41275	229.517
tig00002398_42016	229.517
tig00002532_20581	229.517
tig00002532_20630	229.517
tig00002689_20984	229.517
tig00002689_21047	229.517
tig00002763_22760	229.517
tig00002776_11516	229.517
tig00002763_22989	229.517
tig00001660_6821	230.733
tig00000461_60988	233.931
tig00000461_61037	233.931
tig00002152_151363	233.931
tig00002089_64239	236.607
tig00002543_22929	237.595
tig00002543_22974	237.595
tig00001173_20844	241.565
tig00000689_32607	261.915
tig00002098_131086	263.075
tig00001158_25936	264.346
tig00002096_182868	269.526
tig00002522_15709	273.176
tig00000330_192232	278.159
tig00000330_292760	278.159
tig00000330_306740	278.159
tig00000330_44237	279.141
tig00000288_30688	289.647
tig00000647_64330	292.449
tig00000754_71239	304.475
tig00000754_36281	304.475
tig00001980_211576	304.475
tig00000014_809586	318.401
tig00000014_809631	318.401
tig00000014_904014	319.285
tig00000178_316071	333.427
tig00000178_419642	337.294
tig00000000_15712	339.283
tig00000178_445422	340.659
tig00000000_123815	344.055
tig00000000_123816	344.055
tig00000000_152235	346.997
tig00000000_126607	346.997
tig00000000_302878	346.997
tig00000000_447979	356.801
tig00000000_544570	360.402
tig00000000_625520	360.737
tig00000000_544488	361.206
tig00000017_204229	372.022
tig00000017_204262	372.022
tig00000017_204288	372.022
tig00000017_228254	372.022
tig00000271_355457	387.350
tig00000271_355481	387.350
tig00001189_46460	395.120
tig00001189_23893	396.370
group lg14
tig00000018_803051	0.000
tig00000018_803056	0.000
tig00000018_728939	0.000
tig00000018_728931	1.210
tig00000018_852383	2.314
tig00000018_602390	5.759
tig00000018_631149	5.759
tig00000018_420902	10.717
tig00000018_247367	14.027
tig00000018_129120	18.983
tig00000002_9348	26.160
tig00000002_49048	26.160
tig00000002_74373	28.874
tig00000002_74389	28.874
tig00000002_431907	37.046
tig00000002_465072	37.756
tig00000002_613299	38.459
tig00000002_700026	43.630
tig00000002_777466	44.894
tig00000002_870946	45.405
tig00000117_217742	66.032
tig00000117_217791	66.032
tig00000117_469789	66.680
tig00002117_53077	72.338
tig00002117_53100	72.338
tig00002117_53101	72.338
tig00002117_53119	72.338
tig00002117_53144	72.338
tig00002117_116736	74.835
tig00002117_116767	74.835
tig00002117_116906	74.835
tig00002117_298792	77.039
tig00002117_204797	77.039
tig00002117_296558	77.039
tig00002117_347708	77.039
tig00002117_127680	77.039
tig00000652_10086	79.633
tig00000652_1517	79.633
tig00000652_91029	82.222
tig00000652_80199	84.239
tig00000652_80245	84.239
tig00002200_184144	87.827
tig00000652_225816	87.827
tig00002429_17389	113.886
tig00002049_162076	115.040
tig00002049_127164	116.431
tig00002049_84806	118.189
tig00002049_52169	120.429
tig00002049_59447	121.753
tig00001999_54137	124.898
tig00001999_54140	124.898
tig00001999_54146	124.898
tig00001999_54152	124.898
tig00001999_54135	126.875
tig00001999_211683	126.875
tig00001999_211635	126.875
tig00001999_211638	126.875
tig00001999_208311	128.160
tig00001999_208323	128.160
tig00001999_365090	131.038
tig00001999_370573	131.038
tig00000075_575163	137.620
tig00000075_575249	139.224
tig00000075_575257	139.224
tig00000075_575319	139.224
tig00000075_535280	140.792
tig00000259_11023	140.792
tig00000259_59703	140.792
tig00001898_165945	148.346
tig00001884_350145	150.196
tig00001898_56521	150.196
tig00001898_138383	150.196
tig00001884_385883	150.196
tig00001898_56378	150.196
tig00001898_117368	150.196
tig00001898_117360	151.983
tig00001898_187874	156.178
tig00001898_187895	156.178
tig00001884_232552	159.390
tig00001901_79290	162.389
tig00001901_397952	165.208
tig00001901_195612	165.208
tig00001901_195617	165.208
tig00001901_195655	165.208
tig00001901_195678	165.208
tig00002038_182558	169.535
tig00002038_193797	169.535
tig00002038_78064	170.059
tig00001953_40151	173.483
tig00000438_38936	173.845
tig00000438_48323	173.845
tig00000438_38966	173.845
tig00000438_38991	173.845
tig00001468_28840	175.070
tig00002832_13463	193.183
tig00000953_22298	194.508
tig00000953_25239	194.855
tig00000609_126808	195.701
tig00000953_70350	195.701
tig00001274_30830	195.701
tig00001274_4224	197.352
tig00001274_4235	197.352
tig00000609_136170	199.709
tig00000119_293703	216.352
tig00000119_335374	218.662
tig00000119_385483	220.851
tig00002054_168641	224.449
tig00000119_480640	224.449
tig00002054_39261	224.449
tig00002054_165752	224.449
tig00002054_15217	224.449
tig00002054_148950	224.449
tig00002056_45259	224.449
tig00000119_31323	228.496
tig00000119_31353	228.496
tig00000119_31355	228.496
tig00000690_219528	235.532
tig00000690_189529	237.892
tig00000690_185742	237.892
tig00000690_139397	239.213
tig00000690_61777	241.061
tig00002214_20876	248.955
tig00002214_20911	248.955
tig00002114_53715	249.437
tig00002013_179570	258.634
tig00002013_42873	258.634
tig00002011_71928	262.475
tig00001490_13469	266.949
tig00001170_82494	266.949
tig00000632_3538	276.128
tig00000632_3543	276.128
tig00000000_1617854	291.402
tig00000000_1565670	294.071
tig00000000_1673818	296.626
tig00000000_1673836	296.626
tig00000000_1672131	296.626
tig00000000_1672142	296.626
tig00000000_2105968	299.437
tig00000000_1439605	304.331
tig00000000_1250422	308.137
tig00000000_1250457	308.137
tig00000000_1250458	308.137
tig00000000_1167948	314.095
tig00000000_1053021	315.614
tig00000962_43632	316.596
tig00000000_1047747	318.657
group lg16
tig00000075_179216	0.000
tig00000075_32992	3.839
tig00001602_7297	4.774
tig00001602_37219	4.774
tig00001309_44358	6.723
tig00000314_293201	8.527
tig00000314_293178	8.527
tig00000314_293179	8.527
tig00000314_296763	10.562
tig00000314_296703	10.562
tig00000314_68062	17.781
tig00000314_68147	17.781
tig00000314_67552	19.979
tig00000314_33638	21.726
tig00000091_37391	30.597
tig00001871_131642	36.281
tig00001871_110363	38.389
tig00001871_488033	48.913
tig00001871_436501	50.878
tig00000048_75608	59.161
tig00000054_210870	67.777
tig00000054_210871	67.777
tig00000054_317454	67.777
tig00000054_390034	70.660
tig00000054_770972	85.460
tig00000054_792356	85.790
tig00000078_529171	90.417
tig00000078_369347	91.584
tig00000078_410919	92.398
tig00000078_410965	92.398
tig00000078_475267	92.398
tig00000078_654595	93.377
tig00000078_302411	95.199
tig00000078_22661	96.771
tig00000078_95664	96.771
tig00000078_55974	96.771
tig00001301_46986	96.897
tig00000078_38977	97.079
tig00000078_307341	97.830
tig00000078_318860	97.830
tig00000078_39043	98.739
tig00000159_38880	102.585
tig00000159_170108	105.314
tig00000159_220160	106.633
tig00000159_266718	106.633
tig00000159_266719	106.633
tig00000159_266723	106.633
tig00000159_220292	108.751
tig00001093_22962	111.625
tig00001093_22963	111.625
tig00000010_797239	113.682
tig00000010_879477	115.104
tig00000010_879528	115.104
tig00000010_879587	115.104
tig00000010_939696	115.104
tig00000010_939803	115.104
tig00000010_958535	115.104
tig00000010_939773	115.104
tig00000010_996094	115.104
tig00000010_996148	115.104
tig00000010_996155	115.104
tig00000010_1066123	115.104
tig00000010_1066137	115.104
tig00001093_26140	115.104
tig00001093_26145	115.104
tig00001093_26167	115.104
tig00001093_26176	115.104
tig00000159_407613	117.039
tig00000010_716991	124.494
tig00000010_722771	124.839
tig00000010_722825	124.839
tig00000010_706671	125.997
tig00000010_686153	127.073
tig00000010_686190	127.073
tig00000010_617409	128.513
tig00000010_617425	128.513
tig00000010_617504	128.513
tig00000010_635352	129.436
tig00000010_603686	130.819
tig00000010_613292	131.871
tig00000010_554351	133.535
tig00000010_554380	133.535
tig00000010_495733	135.853
tig00000010_523433	135.853
tig00000010_399416	136.775
tig00000010_416144	136.775
tig00000010_229410	137.911
tig00000010_111018	139.887
tig00000010_171606	139.887
tig00000010_171701	139.887
tig00000010_171594	139.887
tig00000010_171712	139.887
tig00000010_171729	139.887
tig00002032_117578	140.731
tig00000335_85638	140.914
tig00000010_33087	141.852
tig00000010_33092	141.852
tig00002042_34525	142.830
tig00002042_43794	142.977
tig00000010_14244	143.213
tig00002042_43777	143.213
tig00002042_66629	143.213
tig00002042_66637	143.213
tig00000010_58051	143.213
tig00002042_84554	143.213
tig00000510_138028	169.579
tig00000353_289846	169.579
tig00000353_306465	169.579
tig00000828_129703	171.285
tig00000828_129747	171.285
tig00001023_86025	174.617
tig00001023_86035	174.617
tig00001023_87969	175.986
tig00001030_43822	177.027
tig00001966_398729	179.090
tig00001966_398759	179.090
tig00001966_376142	180.825
tig00001966_376061	180.825
tig00001966_376180	182.475
tig00001966_312251	185.325
tig00001966_207902	189.839
tig00001966_207944	189.839
tig00001966_78449	189.839
tig00000855_8307	191.526
tig00000855_89571	191.526
tig00001966_165503	191.526
tig00000194_87821	191.526
tig00000855_89520	191.526
tig00002002_71667	195.163
tig00002000_209613	197.033
tig00002000_218703	197.033
tig00002002_71659	198.337
tig00002002_71667	198.337
tig00002000_155406	199.626
tig00002000_155503	199.626
tig00002018_189073	205.632
tig00002018_217670	207.234
tig00001473_56695	217.111
tig00001473_56711	217.111
tig00002228_99555	222.391
tig00002228_77030	222.848
tig00002228_34366	223.395
tig00002329_8382	223.395
tig00002329_27934	223.395
tig00000411_72327	235.497
tig00001009_33598	235.497
tig00000131_539591	236.644
tig00000737_14156	236.644
tig00000935_14575	236.644
tig00000935_14590	236.644
tig00001006_64776	236.644
tig00001009_17967	236.644
tig00001009_18393	236.644
tig00001009_50082	236.644
tig00001009_50125	236.644
tig00001041_61773	236.644
tig00001041_61799	236.644
tig00001041_61808	236.644
tig00001230_10014	236.644
tig00001284_12797	236.644
tig00001284_25243	236.644
tig00001284_37598	236.644
tig00001470_9003	236.644
tig00002075_100723	236.644
tig00002175_38018	236.644
tig00002505_44598	236.644
tig00002589_51466	236.644
tig00002589_54669	236.644
tig00000540_76502	236.644
tig00002170_9166	237.755
tig00000131_256826	237.755
tig00001665_3332	237.755
tig00001141_72310	238.824
tig00001009_45704	239.896
tig00001665_3443	239.896
tig00000131_373378	239.896
tig00000514_48956	241.779
tig00001009_37244	241.779
tig00001303_32731	243.643
tig00001303_32774	243.643
tig00002156_20239	243.643
tig00002175_65929	243.643
tig00000131_43371	244.647
tig00000131_566189	245.124
tig00000514_97936	245.885
tig00000514_97963	245.885
tig00001009_40216	245.885
tig00001009_94981	245.885
tig00001009_95000	245.885
tig00001041_60976	245.885
tig00002432_8897	247.488
tig00000131_209286	248.226
tig00000131_298027	248.226
tig00000131_416202	248.226
tig00000411_8356	248.226
tig00000411_24304	248.226
tig00000411_110807	248.226
tig00000411_189954	248.226
tig00000454_77810	248.226
tig00000454_77811	248.226
tig00000514_27790	248.226
tig00000514_39375	248.226
tig00000514_76559	248.226
tig00000540_42496	248.226
tig00000777_17759	248.226
tig00001006_21027	248.226
tig00001006_64700	248.226
tig00001006_71842	248.226
tig00001009_18189	248.226
tig00001009_18195	248.226
tig00001009_23047	248.226
tig00001009_23310	248.226
tig00001009_40303	248.226
tig00001041_69915	248.226
tig00001041_69947	248.226
tig00001229_69565	248.226
tig00001229_82103	248.226
tig00001284_46065	248.226
tig00001284_46066	248.226
tig00001284_46090	248.226
tig00001284_56502	248.226
tig00001443_67530	248.226
tig00001703_2765	248.226
tig00001703_2768	248.226
tig00001703_2805	248.226
tig00001703_2810	248.226
tig00001703_5269	248.226
tig00001724_1376	248.226
tig00001972_12967	248.226
tig00001972_61821	248.226
tig00002075_43057	248.226
tig00002075_131133	248.226
tig00002075_156818	248.226
tig00002075_200716	248.226
tig00002156_20228	248.226
tig00002156_26236	248.226
tig00002158_18860	248.226
tig00002158_18870	248.226
tig00002170_22118	248.226
tig00002170_79013	248.226
tig00002170_79016	248.226
tig00002170_79017	248.226
tig00002170_79053	248.226
tig00002170_206363	248.226
tig00002170_206401	248.226
tig00002170_206404	248.226
tig00002175_16100	248.226
tig00002175_56333	248.226
tig00002175_56334	248.226
tig00002175_56350	248.226
tig00002175_65926	248.226
tig00002175_65929	248.226
tig00002175_65952	248.226
tig00002471_14598	248.226
tig00002474_38882	248.226
tig00002474_38906	248.226
tig00002474_70525	248.226
tig00002539_16538	248.226
tig00002587_7730	248.226
tig00002587_9062	248.226
tig00002587_9064	248.226
tig00002861_2660	248.226
tig00002861_2683	248.226
tig00000131_407254	248.226
tig00001443_67529	248.226
tig00001443_67531	248.226
tig00002474_70595	248.226
tig00001426_34559	248.885
tig00002593_10304	249.635
tig00000793_79973	250.400
tig00000411_91857	251.883
tig00001229_44518	251.883
tig00002717_24404	251.883
tig00002170_22211	252.982
tig00001464_27358	253.853
tig00000397_47308	256.355
tig00000397_17556	256.634
tig00000397_31719	256.634
tig00000397_18008	256.634
tig00000006_30771	257.029
tig00001378_33066	272.718
tig00002257_74256	275.248
tig00002257_74275	275.248
tig00002257_74321	275.248
tig00002257_74326	275.248
tig00002257_74307	275.248
tig00002257_74308	275.248
tig00002257_78120	277.207
tig00002257_78121	277.207
tig00002261_24458	278.884
tig00001859_356812	285.328
tig00001859_198372	289.440
tig00001859_119602	298.483
tig00001857_717384	299.343
tig00001857_717390	299.343
tig00001857_659548	300.767
tig00001857_638431	300.767
tig00001857_638467	300.767
tig00001857_638472	300.767
tig00001857_655585	300.767
tig00001857_620559	301.808
tig00001857_620579	301.808
tig00001857_537101	302.639
tig00001857_464480	305.621
tig00001857_515807	305.621
tig00001857_515941	305.621
tig00000388_281542	307.714
tig00000388_284952	307.991
tig00001857_109445	307.991
tig00000388_265017	308.296
tig00000388_265019	309.231
tig00000401_276316	318.339
tig00000405_207011	318.339
tig00000405_207014	318.339
tig00000405_9962	318.339
tig00000401_92034	320.459
tig00000401_92052	320.459
tig00000042_16962	326.090
tig00000042_551977	335.598
tig00000042_551978	335.598
tig00000042_644796	335.598
tig00000042_467300	337.371
tig00000042_730090	340.981
tig00000042_730063	340.981
tig00000042_730152	340.981
tig00000042_730212	340.981
tig00000231_276006	342.704
tig00000231_276012	343.519
tig00000231_249709	345.143
tig00000231_240066	345.143
tig00000231_119321	350.271
tig00000231_68127	350.543
tig00000231_68090	350.543
tig00000231_75182	350.543
tig00000231_68178	350.906
tig00000761_53901	354.711
tig00000761_17579	359.314
tig00000761_17578	362.352
tig00001285_12047	365.731
tig00001285_12054	365.731
tig00000246_104397	370.820
tig00000246_104452	370.820
tig00000246_84192	371.252
tig00000377_29655	382.753
tig00000377_50234	383.789
tig00000493_131662	384.921
group lg18
tig00000459_108722	0.000
tig00000459_107430	0.000
tig00000459_112146	0.000
tig00000108_82433	3.699
tig00000108_347988	9.317
tig00000108_421783	10.287
tig00000108_421786	10.287
tig00000108_421790	10.287
tig00000108_586330	17.653
tig00000094_447593	24.343
tig00000094_472060	24.343
tig00000094_472075	24.343
tig00000094_230097	44.308
tig00000094_50459	49.311
tig00000915_11949	52.027
tig00000915_11960	52.027
tig00000915_11983	52.027
tig00000915_123014	54.331
tig00000500_7704	56.394
tig00000243_71262	56.394
tig00000243_75382	56.394
tig00000500_7714	56.394
tig00000500_68102	56.394
tig00000243_71794	56.394
tig00000243_75387	56.394
tig00000243_89404	59.241
tig00000243_125755	63.095
tig00000243_125752	64.201
tig00000243_125755	64.201
tig00000243_125767	64.201
tig00000243_125768	64.201
tig00000243_125777	64.201
tig00000243_125780	64.201
tig00000243_125782	64.201
tig00000243_125783	64.201
tig00000243_125785	64.201
tig00000243_125770	64.201
tig00000243_125771	64.201
tig00000243_125773	64.201
tig00000243_125774	64.201
tig00000243_125776	64.201
tig00000243_125779	64.201
tig00000243_144935	67.133
tig00000243_144942	67.133
tig00000243_144938	67.133
tig00001925_67583	68.961
tig00001927_233350	75.329
tig00001927_233332	75.329
tig00001929_21825	77.767
tig00001927_293687	77.767
tig00001929_21819	77.767
tig00001929_142080	77.767
tig00001929_91768	78.546
tig00001927_201972	79.520
tig00001929_109307	81.038
tig00001929_109365	81.038
tig00001929_218123	83.024
tig00001929_220423	83.024
tig00001929_213852	83.024
tig00001929_213854	83.024
tig00001929_251074	84.108
tig00001929_251101	84.108
tig00001929_258137	84.108
tig00000396_204603	84.311
tig00000294_275427	89.850
tig00000294_190411	91.703
tig00000118_304289	99.345
tig00000118_338456	100.246
tig00000118_341890	100.246
tig00000329_223929	108.166
tig00000329_229592	108.166
tig00000329_234730	108.166
tig00000329_198439	108.166
tig00000329_234675	108.166
tig00000403_136925	109.818
tig00000427_98677	119.125
tig00000427_84852	119.125
tig00000427_84853	119.125
tig00000427_84857	119.125
tig00001346_1945	123.743
tig00001346_1983	123.743
tig00001959_47982	125.911
tig00001959_48032	125.911
tig00001959_67437	127.916
tig00001959_69419	127.916
tig00001959_69437	127.916
tig00001959_200264	132.336
tig00001959_227910	133.721
tig00001959_253428	133.721
tig00001959_253594	133.721
tig00001961_55121	135.340
tig00000968_147889	141.685
tig00000968_147890	141.685
tig00001989_510767	147.111
tig00001989_520007	149.128
tig00001989_403614	152.126
tig00001989_335081	152.126
tig00000064_119884	167.042
tig00000064_346977	169.844
tig00000064_347003	169.844
tig00000064_304126	171.055
tig00000064_400187	176.337
tig00000064_400180	176.337
tig00000064_421454	177.140
tig00000064_632446	181.615
tig00000064_606007	181.765
tig00000064_653345	187.089
tig00000064_653354	187.089
tig00000064_653358	187.089
tig00000064_662572	191.822
tig00000064_685500	193.016
tig00000064_765439	197.394
tig00000064_766050	197.394
tig00002381_62341	198.923
tig00002381_77719	198.923
tig00002381_83151	198.923
tig00002381_87258	198.923
tig00002381_101518	198.923
tig00002381_108145	199.616
tig00002381_30644	201.646
tig00002381_54023	203.646
tig00002381_54025	203.646
tig00002381_54027	203.646
tig00002381_54029	203.646
tig00002381_24302	204.741
tig00000164_25060	205.711
tig00000164_25066	205.711
tig00001288_65476	207.351
tig00000788_72079	207.351
tig00000576_102741	207.351
tig00000576_154882	207.351
tig00002006_28376	207.351
tig00001440_6949	207.351
tig00000576_240077	207.351
tig00000576_240103	207.351
tig00000686_12655	207.351
tig00001340_31551	207.351
tig00002343_65767	207.351
tig00000576_213950	207.351
tig00001440_13910	207.351
tig00001081_27887	207.351
tig00001081_27932	207.351
tig00000576_106920	207.351
tig00001764_10500	207.351
tig00000642_107188	207.351
tig00000629_28286	207.351
tig00000279_55361	213.087
tig00000279_99761	214.497
tig00000302_333551	218.521
tig00001203_31865	225.246
tig00001203_31866	225.246
tig00000785_107139	225.246
tig00002422_32084	225.246
tig00001203_27057	226.888
tig00001203_84214	226.888
tig00001203_84216	226.888
tig00001203_20152	229.312
tig00001501_9198	230.724
tig00002181_129068	232.197
tig00002181_155415	232.466
tig00002181_155438	232.466
tig00002181_155448	232.466
tig00000020_370055	235.299
tig00000020_354033	235.665
tig00000020_303719	235.665
tig00000020_303765	235.665
tig00000020_616759	239.324
tig00000020_554595	239.848
tig00000020_741015	239.848
tig00000020_753988	241.004
tig00000020_811277	243.613
tig00000020_814752	243.613
tig00000020_987066	245.545
tig00000020_987058	245.545
tig00000020_855279	245.545
tig00000020_983963	245.545
tig00000020_998590	246.641
tig00000020_1040583	248.511
tig00000398_169373	249.479
tig00000398_169374	249.479
tig00000398_42006	251.163
tig00000398_42018	251.163
tig00000398_136861	252.231
tig00002221_20775	254.428
tig00002219_20395	256.690
tig00002221_33719	259.527
tig00002221_33733	259.527
tig00002221_33747	259.527
tig00000716_80935	262.088
tig00000716_80936	262.088
tig00002219_72385	262.088
tig00001958_288226	264.922
tig00001958_298707	264.922
tig00001958_119901	267.571
tig00001958_171661	269.185
tig00001958_231052	269.185
tig00001958_366728	270.438
tig00001947_29062	271.829
tig00000400_135523	274.068
tig00002063_13767	299.396
tig00002057_236483	299.396
tig00002057_236521	299.396
tig00002061_81877	299.396
tig00002061_107218	299.396
tig00002063_19875	299.396
tig00002489_118427	299.583
tig00002063_19955	299.583
tig00002057_120505	299.583
tig00002489_32457	299.735
tig00000035_731098	302.519
tig00000035_692299	302.519
tig00000035_303043	311.675
tig00000035_303045	311.675
tig00000035_188293	316.071
tig00000035_126026	316.957
tig00000035_138474	316.957
tig00000035_97294	316.957
tig00000015_165613	323.512
tig00000015_233067	328.325
tig00000015_233143	328.325
tig00000015_1032322	329.767
group lg20
tig00000086_180265	0.000
tig00000086_309120	0.000
tig00000086_62845	0.116
tig00000140_175255	6.896
tig00000140_192844	7.338
tig00000140_192922	7.338
tig00000733_142490	14.244
tig00000733_162610	16.533
tig00000038_629586	23.441
tig00000038_717066	25.083
tig00000038_761029	26.093
tig00000038_761031	26.093
tig00000038_180231	33.665
tig00000406_115086	38.531
tig00002549_17218	42.875
tig00002064_59529	54.244
tig00002064_59532	54.244
tig00002583_21937	58.448
tig00002068_94548	60.851
tig00002066_260352	60.851
tig00002068_94555	60.851
tig00002066_252290	61.911
tig00002066_91287	64.286
tig00002066_69855	64.286
tig00002262_61638	66.765
tig00000797_97836	69.334
tig00000871_121898	72.393
tig00002022_91079	74.975
tig00002024_30131	75.422
tig00002022_91098	76.858
tig00002024_196258	80.868
tig00000882_18464	80.868
tig00000758_97998	83.764
tig00000758_141096	85.102
tig00000758_20225	86.062
tig00000123_223560	111.375
tig00000384_144567	112.985
tig00000837_7383	124.965
tig00000837_7407	124.965
tig00000516_204722	133.100
tig00000840_60573	146.148
tig00000049_196875	146.969
tig00000049_196893	146.969
tig00000049_133527	146.969
tig00000049_133543	146.969
tig00000049_133559	146.969
tig00000049_125639	147.813
tig00000049_125681	150.209
tig00000801_55984	156.762
tig00002073_83323	160.812
tig00002073_64896	161.460
tig00002080_260550	168.844
tig00002080_35667	170.781
tig00002080_98280	171.977
tig00002080_98271	171.977
tig00002078_57208	173.896
tig00002078_57224	173.896
tig00000037_112372	175.341
tig00000037_7102	175.885
tig00000037_85853	177.483
tig00000037_49004	178.260
tig00000037_49081	178.812
tig00000037_112370	179.271
tig00000037_453384	190.297
tig00000037_453409	190.297
tig00000037_550744	192.035
tig00000325_223905	198.218
tig00000179_58329	199.111
tig00000325_84487	199.111
tig00000179_58304	199.111
tig00000179_85963	199.111
tig00000325_148447	199.111
tig00000325_148498	199.111
tig00000325_166304	199.111
tig00000325_166309	199.111
tig00000325_184508	199.111
tig00000325_184547	199.111
tig00000325_136218	200.181
tig00000325_201864	201.003
tig00000325_116519	202.292
tig00000325_133279	203.148
tig00000325_172883	204.672
tig00000545_41742	205.977
tig00001994_130805	207.473
tig00000325_329337	207.841
tig00000325_338082	209.048
tig00000325_338109	209.048
tig00001996_198207	216.650
tig00001996_276068	220.843
tig00001996_282661	220.843
tig00000387_198143	226.302
tig00000387_197610	226.302
tig00000387_54615	230.686
tig00000387_54728	232.943
tig00000387_54733	232.943
tig00000387_98792	234.542
tig00000387_26975	236.256
tig00000394_87309	239.140
tig00000394_269257	240.205
tig00000394_236248	240.834
group lg22
tig00001022_15593	0.000
tig00000285_18961	0.868
tig00001941_15937	0.868
tig00001941_15916	0.868
tig00001914_86508	8.924
tig00001914_86390	8.924
tig00001912_35922	20.336
tig00001912_36079	20.336
tig00002314_18115	39.400
tig00002160_62181	42.664
tig00002160_62138	42.664
tig00001194_83944	51.656
tig00000057_32483	52.884
tig00000057_228406	57.318
tig00000057_228393	57.318
tig00001935_89140	64.401
tig00001935_590434	74.637
tig00001935_590427	74.637
tig00001935_505444	75.712
tig00000076_29509	76.088
tig00001935_590297	76.088
tig00001935_590312	76.088
tig00001935_590315	76.088
